0,1,2,3,4,5,6,7,8,9
-55.0,-52.0,-66.0,-63.0,-61.0,-56.0,-59.0,-64.0,1.0,1.0
-57.0,-51.0,-66.0,-63.0,-60.0,-61.0,-57.0,-60.0,1.0,1.0
-56.0,-50.0,-73.0,-66.0,-61.0,-61.0,-57.0,-60.0,1.0,1.0
-57.0,-51.0,-67.0,-65.0,-59.0,-60.0,-57.0,-64.0,1.0,1.0
-59.0,-51.0,-66.0,-65.0,-61.0,-58.0,-57.0,-59.0,1.0,1.0
-55.0,-52.0,-67.0,-66.0,-60.0,-59.0,-58.0,-64.0,1.0,1.0
-56.0,-51.0,-67.0,-65.0,-59.0,-61.0,-57.0,-62.0,1.0,1.0
-58.0,-53.0,-61.0,-68.0,-62.0,-59.0,-58.0,-61.0,1.0,1.0
-54.0,-52.0,-62.0,-64.0,-58.0,-59.0,-59.0,-60.0,1.0,1.0
-56.0,-51.0,-66.0,-59.0,-59.0,-54.0,-58.0,-61.0,1.0,1.0
-58.0,-50.0,-61.0,-63.0,-59.0,-58.0,-57.0,-61.0,1.0,1.0
-56.0,-53.0,-61.0,-63.0,-59.0,-59.0,-58.0,-62.0,1.0,1.0
-58.0,-51.0,-65.0,-60.0,-58.0,-60.0,-58.0,-61.0,1.0,1.0
-66.0,-53.0,-68.0,-62.0,-59.0,-58.0,-57.0,-61.0,1.0,1.0
-60.0,-53.0,-62.0,-61.0,-56.0,-59.0,-57.0,-60.0,1.0,1.0
-55.0,-54.0,-64.0,-62.0,-59.0,-58.0,-54.0,-58.0,1.0,1.0
-54.0,-55.0,-67.0,-62.0,-59.0,-58.0,-56.0,-59.0,1.0,1.0
-54.0,-52.0,-64.0,-64.0,-61.0,-74.0,-55.0,-59.0,1.0,1.0
-55.0,-52.0,-65.0,-63.0,-59.0,-66.0,-54.0,-61.0,1.0,1.0
-54.0,-68.0,-56.0,-56.0,-74.0,-57.0,-56.0,-53.0,2.0,1.0
-55.0,-67.0,-55.0,-56.0,-65.0,-59.0,-56.0,-49.0,2.0,1.0
-54.0,-71.0,-61.0,-57.0,-70.0,-58.0,-56.0,-53.0,2.0,1.0
-64.0,-67.0,-62.0,-59.0,-66.0,-59.0,-55.0,-54.0,2.0,1.0
-57.0,-67.0,-58.0,-58.0,-66.0,-56.0,-57.0,-53.0,2.0,1.0
-60.0,-62.0,-58.0,-56.0,-63.0,-57.0,-56.0,-54.0,2.0,1.0
-57.0,-64.0,-58.0,-54.0,-63.0,-56.0,-54.0,-54.0,2.0,1.0
-62.0,-64.0,-59.0,-57.0,-64.0,-58.0,-55.0,-54.0,2.0,1.0
-63.0,-65.0,-56.0,-56.0,-63.0,-57.0,-57.0,-52.0,2.0,1.0
-56.0,-60.0,-60.0,-56.0,-67.0,-57.0,-55.0,-53.0,2.0,1.0
-61.0,-61.0,-62.0,-58.0,-65.0,-58.0,-57.0,-56.0,2.0,1.0
-60.0,-62.0,-63.0,-59.0,-65.0,-56.0,-56.0,-56.0,2.0,1.0
-60.0,-65.0,-57.0,-56.0,-65.0,-54.0,-56.0,-57.0,2.0,1.0
-58.0,-65.0,-59.0,-57.0,-64.0,-57.0,-56.0,-55.0,2.0,1.0
-59.0,-65.0,-58.0,-54.0,-64.0,-59.0,-57.0,-54.0,2.0,1.0
-60.0,-64.0,-59.0,-54.0,-62.0,-58.0,-57.0,-55.0,2.0,1.0
-58.0,-60.0,-59.0,-54.0,-61.0,-56.0,-53.0,-51.0,2.0,1.0
-59.0,-59.0,-60.0,-53.0,-65.0,-58.0,-55.0,-52.0,2.0,1.0
-61.0,-59.0,-58.0,-55.0,-65.0,-56.0,-55.0,-53.0,2.0,1.0
-59.0,-59.0,-59.0,-57.0,-66.0,-57.0,-55.0,-53.0,2.0,1.0
-61.0,-57.0,-59.0,-58.0,-63.0,-56.0,-54.0,-52.0,2.0,1.0
-60.0,-65.0,-59.0,-57.0,-61.0,-59.0,-53.0,-53.0,2.0,1.0
-60.0,-64.0,-64.0,-59.0,-61.0,-56.0,-57.0,-54.0,2.0,1.0
-56.0,-62.0,-56.0,-65.0,-65.0,-57.0,-53.0,-62.0,3.0,1.0
-57.0,-64.0,-56.0,-58.0,-65.0,-58.0,-54.0,-63.0,3.0,1.0
-58.0,-64.0,-56.0,-63.0,-65.0,-58.0,-52.0,-69.0,3.0,1.0
-58.0,-64.0,-55.0,-66.0,-66.0,-56.0,-52.0,-61.0,3.0,1.0
-56.0,-64.0,-57.0,-61.0,-69.0,-59.0,-53.0,-65.0,3.0,1.0
-57.0,-65.0,-55.0,-65.0,-62.0,-58.0,-53.0,-63.0,3.0,1.0
-59.0,-64.0,-56.0,-65.0,-67.0,-58.0,-53.0,-59.0,3.0,1.0
-66.0,-66.0,-57.0,-67.0,-62.0,-58.0,-53.0,-62.0,3.0,1.0
-67.0,-67.0,-56.0,-62.0,-65.0,-59.0,-53.0,-61.0,3.0,1.0
-63.0,-74.0,-58.0,-62.0,-63.0,-54.0,-53.0,-65.0,3.0,1.0
-69.0,-66.0,-57.0,-63.0,-62.0,-55.0,-52.0,-60.0,3.0,1.0
-58.0,-65.0,-57.0,-66.0,-63.0,-55.0,-54.0,-62.0,3.0,1.0
-61.0,-68.0,-57.0,-63.0,-64.0,-54.0,-55.0,-60.0,3.0,1.0
-64.0,-66.0,-59.0,-71.0,-66.0,-55.0,-55.0,-61.0,3.0,1.0
-61.0,-64.0,-58.0,-63.0,-63.0,-55.0,-55.0,-61.0,3.0,1.0
-61.0,-75.0,-59.0,-64.0,-63.0,-55.0,-55.0,-61.0,3.0,1.0
-60.0,-65.0,-59.0,-65.0,-64.0,-53.0,-54.0,-60.0,3.0,1.0
-61.0,-60.0,-59.0,-65.0,-61.0,-56.0,-54.0,-58.0,3.0,1.0
-63.0,-63.0,-60.0,-60.0,-58.0,-55.0,-49.0,-47.0,4.0,1.0
-61.0,-65.0,-61.0,-57.0,-59.0,-53.0,-51.0,-46.0,4.0,1.0
-62.0,-64.0,-63.0,-60.0,-58.0,-54.0,-50.0,-46.0,4.0,1.0
-62.0,-64.0,-61.0,-58.0,-56.0,-55.0,-50.0,-45.0,4.0,1.0
-64.0,-65.0,-63.0,-59.0,-58.0,-55.0,-49.0,-47.0,4.0,1.0
-62.0,-63.0,-61.0,-61.0,-59.0,-56.0,-50.0,-46.0,4.0,1.0
-64.0,-64.0,-59.0,-60.0,-59.0,-53.0,-51.0,-48.0,4.0,1.0
-64.0,-65.0,-60.0,-60.0,-60.0,-54.0,-50.0,-48.0,4.0,1.0
-64.0,-65.0,-61.0,-59.0,-62.0,-56.0,-51.0,-48.0,4.0,1.0
-67.0,-65.0,-62.0,-60.0,-60.0,-51.0,-49.0,-48.0,4.0,1.0
-65.0,-64.0,-63.0,-58.0,-58.0,-57.0,-50.0,-48.0,4.0,1.0
-67.0,-65.0,-61.0,-60.0,-62.0,-55.0,-50.0,-48.0,4.0,1.0
-68.0,-65.0,-64.0,-60.0,-62.0,-55.0,-51.0,-49.0,4.0,1.0
-66.0,-65.0,-62.0,-61.0,-61.0,-54.0,-50.0,-47.0,4.0,1.0
-63.0,-65.0,-63.0,-63.0,-58.0,-55.0,-50.0,-48.0,4.0,1.0
-65.0,-65.0,-62.0,-62.0,-59.0,-52.0,-50.0,-48.0,4.0,1.0
-67.0,-69.0,-64.0,-60.0,-56.0,-54.0,-49.0,-49.0,4.0,1.0
-66.0,-67.0,-64.0,-61.0,-59.0,-53.0,-51.0,-46.0,4.0,1.0
-61.0,-65.0,-64.0,-62.0,-57.0,-55.0,-49.0,-46.0,4.0,1.0
-64.0,-66.0,-62.0,-61.0,-57.0,-55.0,-49.0,-46.0,4.0,1.0
-66.0,-68.0,-64.0,-58.0,-59.0,-55.0,-50.0,-48.0,4.0,1.0
-65.0,-67.0,-62.0,-58.0,-57.0,-55.0,-49.0,-48.0,4.0,1.0
-72.0,-70.0,-63.0,-61.0,-57.0,-52.0,-55.0,-53.0,5.0,1.0
-71.0,-70.0,-63.0,-61.0,-61.0,-51.0,-58.0,-58.0,5.0,1.0
-74.0,-72.0,-62.0,-64.0,-55.0,-49.0,-55.0,-57.0,5.0,1.0
-70.0,-74.0,-63.0,-63.0,-59.0,-54.0,-54.0,-65.0,5.0,1.0
-69.0,-73.0,-67.0,-63.0,-54.0,-49.0,-56.0,-58.0,5.0,1.0
-68.0,-72.0,-66.0,-59.0,-54.0,-49.0,-57.0,-59.0,5.0,1.0
-66.0,-70.0,-65.0,-60.0,-55.0,-54.0,-56.0,-59.0,5.0,1.0
-71.0,-71.0,-65.0,-64.0,-55.0,-51.0,-56.0,-58.0,5.0,1.0
-68.0,-74.0,-66.0,-62.0,-60.0,-51.0,-55.0,-58.0,5.0,1.0
-69.0,-78.0,-65.0,-61.0,-59.0,-50.0,-54.0,-58.0,5.0,1.0
-70.0,-69.0,-65.0,-61.0,-58.0,-50.0,-55.0,-57.0,5.0,1.0
-70.0,-74.0,-65.0,-62.0,-54.0,-50.0,-56.0,-55.0,5.0,1.0
-68.0,-72.0,-64.0,-61.0,-55.0,-50.0,-55.0,-57.0,5.0,1.0
-68.0,-71.0,-63.0,-64.0,-56.0,-50.0,-57.0,-57.0,5.0,1.0
-69.0,-77.0,-64.0,-62.0,-53.0,-49.0,-54.0,-56.0,5.0,1.0
-69.0,-74.0,-62.0,-63.0,-55.0,-50.0,-56.0,-57.0,5.0,1.0
-69.0,-71.0,-64.0,-63.0,-55.0,-48.0,-56.0,-58.0,5.0,1.0
-72.0,-71.0,-63.0,-62.0,-55.0,-50.0,-54.0,-57.0,5.0,1.0
-61.0,-74.0,-57.0,-53.0,-63.0,-59.0,-60.0,-54.0,1.0,2.0
-61.0,-71.0,-59.0,-56.0,-59.0,-65.0,-61.0,-53.0,1.0,2.0
-61.0,-65.0,-57.0,-56.0,-62.0,-64.0,-61.0,-53.0,1.0,2.0
-59.0,-58.0,-60.0,-55.0,-61.0,-65.0,-63.0,-52.0,1.0,2.0
-55.0,-71.0,-59.0,-53.0,-64.0,-64.0,-59.0,-52.0,1.0,2.0
-55.0,-58.0,-61.0,-55.0,-64.0,-63.0,-61.0,-50.0,1.0,2.0
-56.0,-67.0,-57.0,-61.0,-64.0,-65.0,-61.0,-53.0,1.0,2.0
-57.0,-64.0,-59.0,-54.0,-63.0,-64.0,-62.0,-54.0,1.0,2.0
-56.0,-59.0,-57.0,-51.0,-64.0,-62.0,-60.0,-54.0,1.0,2.0
-56.0,-61.0,-58.0,-62.0,-65.0,-65.0,-64.0,-52.0,1.0,2.0
-55.0,-60.0,-59.0,-55.0,-62.0,-65.0,-64.0,-55.0,1.0,2.0
-56.0,-66.0,-57.0,-54.0,-63.0,-62.0,-62.0,-54.0,1.0,2.0
-56.0,-57.0,-59.0,-54.0,-63.0,-63.0,-64.0,-55.0,1.0,2.0
-56.0,-58.0,-59.0,-53.0,-63.0,-63.0,-66.0,-55.0,1.0,2.0
-56.0,-66.0,-60.0,-53.0,-65.0,-63.0,-63.0,-55.0,1.0,2.0
-56.0,-67.0,-59.0,-54.0,-64.0,-64.0,-65.0,-55.0,1.0,2.0
-55.0,-60.0,-58.0,-55.0,-64.0,-65.0,-62.0,-54.0,1.0,2.0
-58.0,-69.0,-60.0,-53.0,-63.0,-63.0,-63.0,-55.0,1.0,2.0
-58.0,-61.0,-60.0,-53.0,-62.0,-60.0,-71.0,-61.0,2.0,2.0
-55.0,-61.0,-62.0,-53.0,-64.0,-60.0,-69.0,-59.0,2.0,2.0
-56.0,-61.0,-61.0,-53.0,-65.0,-64.0,-71.0,-58.0,2.0,2.0
-56.0,-60.0,-61.0,-55.0,-64.0,-64.0,-71.0,-58.0,2.0,2.0
-57.0,-64.0,-60.0,-55.0,-66.0,-64.0,-70.0,-60.0,2.0,2.0
-55.0,-61.0,-60.0,-53.0,-64.0,-64.0,-69.0,-60.0,2.0,2.0
-55.0,-62.0,-60.0,-54.0,-65.0,-65.0,-71.0,-59.0,2.0,2.0
-57.0,-63.0,-61.0,-55.0,-64.0,-62.0,-69.0,-60.0,2.0,2.0
-56.0,-62.0,-64.0,-56.0,-63.0,-61.0,-80.0,-60.0,2.0,2.0
-58.0,-63.0,-58.0,-55.0,-63.0,-62.0,-73.0,-61.0,2.0,2.0
-57.0,-63.0,-60.0,-54.0,-65.0,-63.0,-73.0,-59.0,2.0,2.0
-54.0,-61.0,-61.0,-55.0,-65.0,-62.0,-71.0,-59.0,2.0,2.0
-55.0,-66.0,-59.0,-54.0,-62.0,-63.0,-72.0,-59.0,2.0,2.0
-56.0,-61.0,-60.0,-54.0,-65.0,-60.0,-70.0,-60.0,2.0,2.0
-54.0,-63.0,-65.0,-53.0,-65.0,-62.0,-73.0,-58.0,2.0,2.0
-55.0,-63.0,-60.0,-55.0,-66.0,-65.0,-72.0,-59.0,2.0,2.0
-61.0,-61.0,-60.0,-55.0,-65.0,-62.0,-73.0,-60.0,2.0,2.0
-56.0,-62.0,-59.0,-55.0,-63.0,-63.0,-69.0,-59.0,2.0,2.0
-59.0,-62.0,-60.0,-55.0,-62.0,-65.0,-69.0,-59.0,2.0,2.0
-57.0,-61.0,-62.0,-55.0,-67.0,-65.0,-70.0,-58.0,2.0,2.0
-55.0,-60.0,-60.0,-54.0,-62.0,-62.0,-70.0,-59.0,2.0,2.0
-55.0,-61.0,-61.0,-54.0,-65.0,-58.0,-68.0,-57.0,2.0,2.0
-60.0,-61.0,-62.0,-69.0,-62.0,-60.0,-61.0,-61.0,3.0,2.0
-62.0,-57.0,-70.0,-66.0,-62.0,-62.0,-59.0,-62.0,3.0,2.0
-67.0,-59.0,-69.0,-61.0,-57.0,-61.0,-59.0,-61.0,3.0,2.0
-59.0,-58.0,-68.0,-67.0,-57.0,-58.0,-59.0,-60.0,3.0,2.0
-60.0,-57.0,-74.0,-65.0,-57.0,-55.0,-59.0,-66.0,3.0,2.0
-67.0,-59.0,-65.0,-62.0,-58.0,-53.0,-59.0,-64.0,3.0,2.0
-59.0,-58.0,-71.0,-63.0,-59.0,-58.0,-60.0,-64.0,3.0,2.0
-61.0,-61.0,-68.0,-64.0,-61.0,-54.0,-59.0,-60.0,3.0,2.0
-58.0,-61.0,-71.0,-64.0,-63.0,-54.0,-58.0,-63.0,3.0,2.0
-59.0,-61.0,-66.0,-70.0,-60.0,-54.0,-57.0,-64.0,3.0,2.0
-59.0,-61.0,-68.0,-72.0,-58.0,-55.0,-60.0,-64.0,3.0,2.0
-60.0,-62.0,-69.0,-72.0,-75.0,-54.0,-58.0,-65.0,3.0,2.0
-59.0,-61.0,-69.0,-62.0,-57.0,-55.0,-56.0,-60.0,3.0,2.0
-58.0,-61.0,-71.0,-73.0,-57.0,-54.0,-58.0,-58.0,3.0,2.0
-60.0,-59.0,-75.0,-69.0,-61.0,-58.0,-57.0,-61.0,3.0,2.0
-60.0,-61.0,-68.0,-64.0,-60.0,-56.0,-56.0,-62.0,3.0,2.0
-61.0,-61.0,-66.0,-63.0,-61.0,-65.0,-59.0,-58.0,3.0,2.0
-61.0,-61.0,-70.0,-65.0,-62.0,-53.0,-58.0,-61.0,3.0,2.0
-63.0,-64.0,-70.0,-53.0,-61.0,-53.0,-54.0,-58.0,4.0,2.0
-63.0,-65.0,-71.0,-55.0,-58.0,-51.0,-55.0,-56.0,4.0,2.0
-66.0,-63.0,-70.0,-54.0,-61.0,-50.0,-54.0,-58.0,4.0,2.0
-61.0,-65.0,-69.0,-54.0,-60.0,-52.0,-55.0,-56.0,4.0,2.0
-62.0,-64.0,-77.0,-54.0,-65.0,-56.0,-55.0,-56.0,4.0,2.0
-65.0,-66.0,-74.0,-56.0,-66.0,-53.0,-55.0,-58.0,4.0,2.0
-65.0,-66.0,-71.0,-55.0,-63.0,-63.0,-54.0,-56.0,4.0,2.0
-65.0,-64.0,-72.0,-57.0,-62.0,-51.0,-54.0,-55.0,4.0,2.0
-63.0,-66.0,-66.0,-53.0,-60.0,-52.0,-55.0,-55.0,4.0,2.0
-64.0,-68.0,-69.0,-54.0,-59.0,-52.0,-55.0,-58.0,4.0,2.0
-65.0,-65.0,-71.0,-54.0,-61.0,-53.0,-58.0,-52.0,4.0,2.0
-71.0,-72.0,-72.0,-57.0,-64.0,-50.0,-57.0,-57.0,4.0,2.0
-63.0,-68.0,-75.0,-56.0,-65.0,-53.0,-61.0,-54.0,4.0,2.0
-62.0,-64.0,-71.0,-55.0,-63.0,-54.0,-59.0,-55.0,4.0,2.0
-63.0,-63.0,-72.0,-55.0,-64.0,-49.0,-58.0,-53.0,4.0,2.0
-67.0,-68.0,-77.0,-55.0,-63.0,-50.0,-58.0,-50.0,4.0,2.0
-68.0,-75.0,-77.0,-53.0,-60.0,-57.0,-58.0,-51.0,4.0,2.0
-67.0,-70.0,-76.0,-57.0,-63.0,-51.0,-57.0,-53.0,4.0,2.0
-66.0,-73.0,-68.0,-55.0,-64.0,-51.0,-57.0,-53.0,4.0,2.0
-65.0,-68.0,-66.0,-55.0,-63.0,-51.0,-61.0,-53.0,4.0,2.0
-73.0,-66.0,-61.0,-61.0,-60.0,-46.0,-54.0,-53.0,5.0,2.0
-72.0,-69.0,-64.0,-60.0,-59.0,-50.0,-53.0,-52.0,5.0,2.0
-71.0,-71.0,-66.0,-60.0,-60.0,-49.0,-64.0,-52.0,5.0,2.0
-71.0,-76.0,-64.0,-58.0,-59.0,-49.0,-53.0,-52.0,5.0,2.0
-71.0,-84.0,-63.0,-58.0,-64.0,-48.0,-53.0,-53.0,5.0,2.0
-72.0,-65.0,-64.0,-58.0,-57.0,-49.0,-56.0,-53.0,5.0,2.0
-69.0,-71.0,-61.0,-60.0,-62.0,-52.0,-55.0,-53.0,5.0,2.0
-72.0,-74.0,-60.0,-56.0,-62.0,-49.0,-56.0,-52.0,5.0,2.0
-72.0,-70.0,-63.0,-60.0,-60.0,-50.0,-57.0,-51.0,5.0,2.0
-67.0,-67.0,-63.0,-60.0,-59.0,-47.0,-55.0,-53.0,5.0,2.0
-71.0,-65.0,-61.0,-58.0,-59.0,-50.0,-57.0,-54.0,5.0,2.0
-71.0,-66.0,-62.0,-57.0,-62.0,-49.0,-52.0,-52.0,5.0,2.0
-67.0,-53.0,-64.0,-76.0,-58.0,-62.0,-58.0,-62.0,1.0,3.0
-66.0,-54.0,-60.0,-71.0,-59.0,-62.0,-59.0,-65.0,1.0,3.0
-66.0,-54.0,-64.0,-74.0,-59.0,-58.0,-60.0,-65.0,1.0,3.0
-66.0,-59.0,-65.0,-68.0,-59.0,-58.0,-59.0,-64.0,1.0,3.0
-65.0,-57.0,-66.0,-69.0,-58.0,-59.0,-57.0,-63.0,1.0,3.0
-68.0,-57.0,-66.0,-69.0,-56.0,-62.0,-58.0,-63.0,1.0,3.0
-68.0,-58.0,-64.0,-70.0,-59.0,-59.0,-59.0,-64.0,1.0,3.0
-65.0,-58.0,-63.0,-70.0,-59.0,-59.0,-57.0,-64.0,1.0,3.0
-67.0,-59.0,-64.0,-67.0,-59.0,-59.0,-59.0,-63.0,1.0,3.0
-67.0,-59.0,-66.0,-69.0,-59.0,-60.0,-59.0,-64.0,1.0,3.0
-66.0,-61.0,-66.0,-73.0,-59.0,-59.0,-61.0,-64.0,1.0,3.0
-66.0,-59.0,-63.0,-73.0,-60.0,-58.0,-60.0,-64.0,1.0,3.0
-68.0,-60.0,-63.0,-73.0,-59.0,-59.0,-57.0,-66.0,1.0,3.0
-67.0,-59.0,-63.0,-75.0,-59.0,-59.0,-59.0,-67.0,1.0,3.0
-59.0,-60.0,-61.0,-63.0,-57.0,-59.0,-56.0,-65.0,2.0,3.0
-60.0,-59.0,-64.0,-61.0,-57.0,-56.0,-56.0,-66.0,2.0,3.0
-60.0,-61.0,-65.0,-60.0,-57.0,-59.0,-57.0,-65.0,2.0,3.0
-56.0,-59.0,-65.0,-60.0,-57.0,-60.0,-57.0,-66.0,2.0,3.0
-56.0,-60.0,-64.0,-56.0,-57.0,-61.0,-61.0,-66.0,2.0,3.0
-57.0,-58.0,-64.0,-60.0,-56.0,-61.0,-56.0,-65.0,2.0,3.0
-55.0,-59.0,-64.0,-58.0,-61.0,-62.0,-55.0,-60.0,2.0,3.0
-55.0,-61.0,-67.0,-59.0,-55.0,-61.0,-57.0,-65.0,2.0,3.0
-56.0,-63.0,-61.0,-62.0,-61.0,-61.0,-57.0,-63.0,2.0,3.0
-56.0,-61.0,-58.0,-62.0,-57.0,-60.0,-53.0,-68.0,2.0,3.0
-56.0,-61.0,-59.0,-59.0,-59.0,-62.0,-56.0,-66.0,2.0,3.0
-56.0,-60.0,-59.0,-59.0,-58.0,-62.0,-57.0,-68.0,2.0,3.0
-56.0,-57.0,-68.0,-57.0,-57.0,-60.0,-56.0,-69.0,2.0,3.0
-56.0,-58.0,-66.0,-59.0,-57.0,-61.0,-55.0,-65.0,2.0,3.0
-57.0,-57.0,-69.0,-56.0,-59.0,-62.0,-54.0,-69.0,2.0,3.0
-58.0,-61.0,-66.0,-57.0,-60.0,-59.0,-54.0,-69.0,2.0,3.0
-56.0,-62.0,-63.0,-57.0,-60.0,-61.0,-54.0,-70.0,2.0,3.0
-57.0,-62.0,-61.0,-58.0,-60.0,-57.0,-56.0,-68.0,2.0,3.0
-58.0,-66.0,-59.0,-61.0,-57.0,-61.0,-55.0,-71.0,2.0,3.0
-58.0,-66.0,-59.0,-58.0,-57.0,-62.0,-55.0,-70.0,2.0,3.0
-67.0,-56.0,-70.0,-57.0,-54.0,-56.0,-55.0,-59.0,3.0,3.0
-65.0,-57.0,-59.0,-56.0,-55.0,-55.0,-56.0,-62.0,3.0,3.0
-66.0,-58.0,-60.0,-55.0,-54.0,-55.0,-54.0,-60.0,3.0,3.0
